Unique ID,Site Name,Online Year,Turbine Manufacturer,Turbine Model,Tower Type,Turbine MW,Total Height,Tower/Hub Height,Blade Length,Rotor Diameter,Rotor Swept Area,Latitude-Decimal Degrees,Longitude-Decimal Degrees,State,County,Attribute Confidence,Location Confidence,WENDI Site Name,EIA Site Name,FAA-JDATE,FAA-AGL,FAA-ORS,Image Source Name,Image Source Year,Comments
31956,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4402,-100.6577,TX,Nolan,2,2,Champion (Roscoe II),unknown,2011055,104,48-024537,Bing Maps Aerial,unknown,AGL and total height do not match
31957,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4403,-100.631,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020190,Bing Maps Aerial,unknown,AGL and total height do not match
31958,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4404,-100.6021,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020245,Bing Maps Aerial,unknown,AGL and total height do not match
31961,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.441,-100.6261,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020182,Bing Maps Aerial,unknown,AGL and total height do not match
31963,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4414,-100.6342,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020181,Bing Maps Aerial,unknown,AGL and total height do not match
31965,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4415,-100.662,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020052,Bing Maps Aerial,unknown,AGL and total height do not match
31966,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4416,-100.5879,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020242,Bing Maps Aerial,unknown,AGL and total height do not match
31968,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4422,-100.6372,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020227,Bing Maps Aerial,unknown,AGL and total height do not match
31970,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4429,-100.6649,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020051,Bing Maps Aerial,unknown,AGL and total height do not match
31973,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4429,-100.5907,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020241,Bing Maps Aerial,unknown,AGL and total height do not match
31974,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4432,-100.6406,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020226,Bing Maps Aerial,unknown,AGL and total height do not match
31976,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4437,-100.668,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020050,Bing Maps Aerial,unknown,AGL and total height do not match
31980,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4443,-100.6712,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020049,Bing Maps Aerial,unknown,AGL and total height do not match
31981,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4444,-100.5933,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020249,Bing Maps Aerial,unknown,AGL and total height do not match
31984,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4445,-100.5753,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020235,Bing Maps Aerial,unknown,AGL and total height do not match
31989,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4449,-100.6437,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020048,Bing Maps Aerial,unknown,AGL and total height do not match
31990,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.445,-100.6112,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020244,Bing Maps Aerial,unknown,AGL and total height do not match
31992,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4453,-100.5775,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020250,Bing Maps Aerial,unknown,AGL and total height do not match
31993,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4454,-100.5964,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020240,Bing Maps Aerial,unknown,AGL and total height do not match
32000,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4464,-100.5991,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020251,Bing Maps Aerial,unknown,AGL and total height do not match
32001,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4464,-100.614,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020225,Bing Maps Aerial,unknown,AGL and total height do not match
32002,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4465,-100.5806,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020234,Bing Maps Aerial,unknown,AGL and total height do not match
32003,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4467,-100.6457,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020047,Bing Maps Aerial,unknown,AGL and total height do not match
32004,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4479,-100.6166,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020224,Bing Maps Aerial,unknown,AGL and total height do not match
32005,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4478,-100.648,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020046,Bing Maps Aerial,unknown,AGL and total height do not match
32006,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4479,-100.584,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020233,Bing Maps Aerial,unknown,AGL and total height do not match
32007,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.448,-100.6023,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020239,Bing Maps Aerial,unknown,AGL and total height do not match
32008,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4485,-100.6237,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020188,Bing Maps Aerial,unknown,AGL and total height do not match
32009,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.449,-100.5867,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020252,Bing Maps Aerial,unknown,AGL and total height do not match
32010,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.449,-100.6514,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020045,Bing Maps Aerial,unknown,AGL and total height do not match
32011,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4497,-100.626,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020187,Bing Maps Aerial,unknown,AGL and total height do not match
32012,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4499,-100.6544,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020044,Bing Maps Aerial,unknown,AGL and total height do not match
32014,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4502,-100.5898,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020232,Bing Maps Aerial,unknown,AGL and total height do not match
32016,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4504,-100.6076,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020238,Bing Maps Aerial,unknown,AGL and total height do not match
32017,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4509,-100.6574,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020043,Bing Maps Aerial,unknown,AGL and total height do not match
32018,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.451,-100.6284,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020223,Bing Maps Aerial,unknown,AGL and total height do not match
32019,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4513,-100.5927,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020231,Bing Maps Aerial,unknown,AGL and total height do not match
32020,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4518,-100.6604,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020042,Bing Maps Aerial,unknown,AGL and total height do not match
32021,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4519,-100.5757,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020261,Bing Maps Aerial,unknown,AGL and total height do not match
32022,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.452,-100.6312,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020222,Bing Maps Aerial,unknown,AGL and total height do not match
32023,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4524,-100.5956,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020204,Bing Maps Aerial,unknown,AGL and total height do not match
32024,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4526,-100.6635,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020041,Bing Maps Aerial,unknown,AGL and total height do not match
32025,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4528,-100.6343,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020221,Bing Maps Aerial,unknown,AGL and total height do not match
32026,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4529,-100.5781,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020260,Bing Maps Aerial,unknown,AGL and total height do not match
32027,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.453,-100.6118,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020217,Bing Maps Aerial,unknown,AGL and total height do not match
32028,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4537,-100.6374,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020220,Bing Maps Aerial,unknown,AGL and total height do not match
32029,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.454,-100.581,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020259,Bing Maps Aerial,unknown,AGL and total height do not match
32030,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4541,-100.6153,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020189,Bing Maps Aerial,unknown,AGL and total height do not match
32031,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4543,-100.5639,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020257,Bing Maps Aerial,unknown,AGL and total height do not match
32033,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4545,-100.5842,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020258,Bing Maps Aerial,unknown,AGL and total height do not match
32036,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4549,-100.6178,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020216,Bing Maps Aerial,unknown,AGL and total height do not match
32037,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4551,-100.6401,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020219,Bing Maps Aerial,unknown,AGL and total height do not match
32042,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4556,-100.5663,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020256,Bing Maps Aerial,unknown,AGL and total height do not match
32046,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4559,-100.6208,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020215,Bing Maps Aerial,unknown,AGL and total height do not match
32048,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4562,-100.6039,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008039,104,48-017230,Bing Maps Aerial,unknown,AGL and total height do not match
32049,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4563,-100.5867,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020199,Bing Maps Aerial,unknown,AGL and total height do not match
32050,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4565,-100.6429,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020218,Bing Maps Aerial,unknown,AGL and total height do not match
32052,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4568,-100.5691,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020255,Bing Maps Aerial,unknown,AGL and total height do not match
32053,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4568,-100.6238,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020214,Bing Maps Aerial,unknown,AGL and total height do not match
32054,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4571,-100.6475,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020212,Bing Maps Aerial,unknown,AGL and total height do not match
32055,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4571,-100.5887,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020248,Bing Maps Aerial,unknown,AGL and total height do not match
32057,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4575,-100.6066,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020203,Bing Maps Aerial,unknown,AGL and total height do not match
32058,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4578,-100.6268,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020213,Bing Maps Aerial,unknown,AGL and total height do not match
32059,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4579,-100.5721,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020254,Bing Maps Aerial,unknown,AGL and total height do not match
32060,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4581,-100.6097,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020202,Bing Maps Aerial,unknown,AGL and total height do not match
32061,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4584,-100.6505,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020243,Bing Maps Aerial,unknown,AGL and total height do not match
32062,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4586,-100.5924,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020198,Bing Maps Aerial,unknown,AGL and total height do not match
32063,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4588,-100.6297,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020196,Bing Maps Aerial,unknown,AGL and total height do not match
32065,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4597,-100.5952,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020197,Bing Maps Aerial,unknown,AGL and total height do not match
32066,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4598,-100.6533,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020040,Bing Maps Aerial,unknown,AGL and total height do not match
32067,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4599,-100.6327,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020195,Bing Maps Aerial,unknown,AGL and total height do not match
32069,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4599,-100.6132,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020253,Bing Maps Aerial,unknown,AGL and total height do not match
32072,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4611,-100.6161,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020201,Bing Maps Aerial,unknown,AGL and total height do not match
32073,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4611,-100.6561,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020039,Bing Maps Aerial,unknown,AGL and total height do not match
32074,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4611,-100.6355,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020034,Bing Maps Aerial,unknown,AGL and total height do not match
32077,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4624,-100.6589,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020038,Bing Maps Aerial,unknown,AGL and total height do not match
32078,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4624,-100.6383,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020237,Bing Maps Aerial,unknown,AGL and total height do not match
32080,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4624,-100.6188,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020200,Bing Maps Aerial,unknown,AGL and total height do not match
32083,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4636,-100.6412,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008353,104,48-021351,Bing Maps Aerial,unknown,AGL and total height do not match
32084,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4641,-100.6614,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020037,Bing Maps Aerial,unknown,AGL and total height do not match
32086,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4649,-100.644,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020236,Bing Maps Aerial,unknown,AGL and total height do not match
32087,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4651,-100.6248,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020194,Bing Maps Aerial,unknown,AGL and total height do not match
32093,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4659,-100.6638,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020036,Bing Maps Aerial,unknown,AGL and total height do not match
32094,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.466,-100.6467,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020035,Bing Maps Aerial,unknown,AGL and total height do not match
32097,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4665,-100.6271,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020193,Bing Maps Aerial,unknown,AGL and total height do not match
32102,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4678,-100.6298,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020192,Bing Maps Aerial,unknown,AGL and total height do not match
32106,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4692,-100.6326,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020033,Bing Maps Aerial,unknown,AGL and total height do not match
32108,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.47,-100.6685,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017309,Bing Maps Aerial,unknown,AGL and total height do not match
32110,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.47,-100.6353,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020032,Bing Maps Aerial,unknown,AGL and total height do not match
32113,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4709,-100.6381,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020031,Bing Maps Aerial,unknown,AGL and total height do not match
32119,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4718,-100.6709,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017308,Bing Maps Aerial,unknown,AGL and total height do not match
32121,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4719,-100.6411,TX,Nolan,2,2,Champion (Roscoe II),unknown,2009156,104,48-023098,Bing Maps Aerial,unknown,AGL and total height do not match
32124,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4724,-100.6585,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007287,104,48-017323,Bing Maps Aerial,unknown,AGL and total height do not match
32126,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4728,-100.6434,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020030,Bing Maps Aerial,unknown,AGL and total height do not match
32131,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4736,-100.6614,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017321,Bing Maps Aerial,unknown,AGL and total height do not match
32132,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.474,-100.6476,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020029,Bing Maps Aerial,unknown,AGL and total height do not match
32135,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.475,-100.6641,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017320,Bing Maps Aerial,unknown,AGL and total height do not match
32138,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4757,-100.6498,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020028,Bing Maps Aerial,unknown,AGL and total height do not match
32139,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4763,-100.667,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017319,Bing Maps Aerial,unknown,AGL and total height do not match
32143,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.478,-100.7052,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017243,Bing Maps Aerial,unknown,AGL and total height do not match
32144,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4784,-100.6707,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017257,Bing Maps Aerial,unknown,AGL and total height do not match
32149,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4804,-100.6732,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017256,Bing Maps Aerial,unknown,AGL and total height do not match
32154,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4807,-100.6986,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017258,Bing Maps Aerial,unknown,AGL and total height do not match
